Cor_SCNA_Pro.correlation	Cor_SCNA_Pro.cor.pvalue	Cor_SCNA_mRNA.correlation	Cor_SCNA_mRNA.cor.pvalue
TMF1	0.448652569080258	2.18659020792778e-07	0.39511882500291	7.28843118380571e-06
UBA3	0.106920093276536	0.241125985637821	0.322671186200896	0.000289202965011276
ARL6IP5	0.27623604502469	0.00207086855181667	0.403102897727024	4.1554706670302e-06
FRMD4B	0.272394634113004	0.0145076464830395	0.141728442143022	0.11942352120302
MITF	0.198150612260407	0.028680093272906	0.131956951456941	0.147379061018604
FOXP1	0.173526226209167	0.0874934577929573	0.285755389718693	0.00141987114272076
EIF4E3	0.170835914230982	0.0599210217686889	0.238514963197486	0.00815314415031278
RYBP	0.412913210844007	2.28439835805272e-06	0.32879815201609	0.000217592812376576
PPP4R2	0.139337534018179	0.125851762737824	0.224456443999841	0.0129376834119886
PDZRN3	0.156011433700503	0.0861644314027671	0.0774421028625009	0.396524556933548
ROBO2	0.182117339867401	0.134211367928838	0.298402513681175	0.00126080828664506
ROBO1	0.207857133966352	0.0215974404812389	0.0850080662275762	0.351871501232992
GBE1	0.204935068605524	0.0235514398754254	0.236316157665229	0.00877872697902169
CHMP2B	0.280120855965874	0.00177807643831461	0.303821124847885	0.000668807007383108
CGGBP1	0.306988537874721	0.000583156426575002	0.460677745581576	9.32964654756405e-08
ZNF654	0.287182890918765	0.00525315864719659	0.408347964433906	9.48880653395859e-06
C3orf38	0.262019219336396	0.00355212192720577	0.138794968593134	0.130575598102496
PROS1	0.0325291964904738	0.722071169591281	-0.0237880392072656	0.794802509064518
ARL6	0.149122156945407	0.101144223681242	0.385447519253948	1.16403855031279e-05
MINA	0.286438046063304	0.00138126062085381	0.340019092466643	0.000127216080150628
CLDND1	0.225033900410144	0.0692735785173677	0.369948023738876	2.74157335074367e-05
CPOX	0.338981963966981	0.000133801774699441	0.271113304534694	0.00252358751816089
COL8A1	-0.0421376690958828	0.644913970455092	-0.0972997994547073	0.286342327049651
CMSS1	0.428789899914122	8.32655500017736e-07	0.264596796415388	0.00322787883118763
FILIP1L	-0.0188257065263884	0.836935932413706	-0.115226016780471	0.206292796833967
TBC1D23	0.24463193597506	0.00661513801186415	0.240273709029206	0.00768146566364212
NIT2	0.127664007497064	0.161118471138502	0.493020902206873	7.9702503224664e-09
TFG	0.034844283032298	0.703187370426386	0.52224776659276	6.85208388883144e-10
ABI3BP	-0.30893250346802	0.000535708331372656	-0.237674491164064	0.00924756743859752
SENP7	0.165313061237284	0.0688067338291459	-0.0359481276141809	0.694245915592451
TRMT10C	0.405426824343924	3.61249623653048e-06	0.562986007336881	1.48118310639816e-11
PCNP	0.401864610660448	4.47546096872798e-06	0.427721486615003	5.50133711295125e-05
ZBTB11	0.195113510514164	0.0312670730581661	0.168114715352199	0.113221594486275
RPL24	-0.0620117104950469	0.497426809480673	0.480215594804214	3.26297198680939e-07
CEP97	0.408152664024071	3.06120991525381e-06	0.216915036262662	0.0164001174822193
ALCAM	0.0352998684595685	0.699492000555215	0.00528667071871636	0.954300799556696
CBLB	0.153359588747902	0.0917061201812342	0.314613075736816	0.000416657809669254
BBX	0.296935636805558	0.000896197963863444	0.143284057532344	0.115379449230766
CD47	0.310641493690947	0.00049695684357016	0.281274174393675	0.00169869258560766
IFT57	-0.110009693135872	0.227719987454105	0.206265165901034	0.0226439740091958
KIAA1524	0.357236528649369	5.36096131599431e-05	0.354505347469766	7.10987217425302e-05
DZIP3	0.083189339162875	0.398838902582954	0.246523938031424	0.00619467101134796
MORC1	0.0968800034479922	0.323181855809765	-0.428998683437779	0.0180029273399196
PHLDB2	-0.0977834734706709	0.283942271587245	-0.134543976206293	0.139537647862747
ABHD10	0.215920196538459	0.0169121104229935	0.319775575835119	0.000330138157488617
TAGLN3	-0.140302202365558	0.123226826398327	-0.0241495904514504	0.848564599802267
ATG3	0.363026439439866	3.96374836795852e-05	0.592987732830132	6.18384100079853e-13
CCDC80	-0.0640935137638554	0.483072296189649	-0.194090344664713	0.0329114773123717
SPICE1	0.135336593113784	0.137199792211027	0.223135179825279	0.0134936482999426
NAA50	0.189052187104897	0.0370240774091881	0.486934200494048	1.2914299778259e-08
ATP6V1A	0.250302047461991	0.00542548599032761	0.310691696351911	0.000495858534685366
GRAMD1C	0.0138308330916287	0.883364174154799	0.0507631448521492	0.57870086508006
ZBTB20	-0.035290847441184	0.699565104523042	0.158955478898446	0.0816045942672027
GAP43	-0.155173281121985	0.244788830939203	-0.120680130186122	0.198892438886892
B4GALT4	0.023285430817838	0.799045346841121	0.317624862728625	0.000363938171934449
ARHGAP31	0.0842541559637845	0.356174383619932	0.110284022701081	0.226555523183357
POGLUT1	0.0753002336677309	0.409753599785096	0.243930998117407	0.00677722798378421
TIMMDC1	0.483537680431272	1.68370848898187e-08	0.441063279337116	3.68137705618152e-07
ADPRH	0.0211613856259778	0.8170391343225	0.24433551676009	0.0071572715514227
COX17	0.185123552431395	0.0412123880975082	0.367504620086241	3.12563360258833e-05
GSK3B	0.364728153931568	3.62311498198885e-05	0.385319633661311	1.17250547867274e-05
LRRC58	0.0574488859918606	0.639158391743035	0.372626349403587	2.37169063413214e-05
FSTL1	-0.0389825804761986	0.669884739788906	0.000354573248002315	0.996907349760316
NDUFB4	-0.0301304554772865	0.741815172177126	0.374631259075813	2.12606858648643e-05
HGD	-0.0153376263192901	0.866838584415238	0.0525992615116611	0.565023860883848
RABL3	0.0392853534035784	0.667472217399225	0.251411863520789	0.00521633133096347
GTF2E1	0.310248858114206	0.000505624296678243	0.322484468773037	0.000291693942826815
STXBP5L	-0.00336218632992352	0.97700403583344	0.221479324520005	0.0404243627401285
POLQ	-0.00262356400858015	0.977898765029724	0.264880418309785	0.00319387899144301
GOLGB1	0.0378540942310108	0.678906113911065	0.158063615055509	0.0833528643069597
HCLS1	0.0164045260144747	0.857670216475567	0.06185231997274	0.498535011794057
IQCB1	0.409188519571463	2.15043941568682e-05	0.542537555626366	1.08225459067136e-10
CSTA	-0.158319919651414	0.0815607696784847	-0.0225985947182542	0.804852830924975
CCDC58	0.428174354079851	8.66718601902516e-07	0.551223403611369	6.33138738907561e-10
FAM162A	0.226972512912885	0.0119340855906451	0.475621088767341	3.08996701967481e-08
KPNA1	0.38383694400585	1.27500246294455e-05	0.376645833608261	1.90349368837607e-05
PARP9	0.238125551728529	0.0082609777982853	0.207435333470377	0.0218705943102161
DTX3L	0.201646322953347	0.0259299717562804	0.215512946035726	0.0171256637892633
PARP14	0.140874548236488	0.121689503314582	0.146845968207061	0.106520521448136
HSPBAP1	0.330313816867191	0.000202617321082865	0.334504870863105	0.000166037498525973
PDIA5	-0.0495375245170525	0.587914992162813	0.174003845330558	0.0552634641777532
SEC22A	0.306489211652557	0.00091140100966755	0.308826532657206	0.000538200429668838
ADCY5	-0.106925490061984	0.305007287466516	-0.189077543157836	0.0411830044859395
MYLK	-0.0968013050109958	0.288830043289594	0.063796605355967	0.488781879345594
CCDC14	0.0270798013277154	0.8213572618508	0.25945236335678	0.00390379736292176
KALRN	0.0871579758675723	0.339780528862369	0.0328502817233643	0.719441811191391
UMPS	0.500250111890499	4.4376410550432e-09	0.306045931922161	0.000607527647456069
ITGB5	-0.00307375790172004	0.973195057353023	-0.0366397385714387	0.68866491222041
HEG1	-0.0928296533813342	0.363275747259659	-0.202681557591924	0.0251600648019007
SLC12A8	0.223059504451146	0.0356285261806317	0.183557837738488	0.0429886075429153
ZNF148	0.525817284319664	4.99614910477203e-10	0.145222558120608	0.110489765261095
SNX4	0.0170160171797415	0.852423840223735	0.332979686965224	0.000178573528739696
OSBPL11	0.449586352257562	2.04903611241703e-07	0.379390437855026	1.63534456426833e-05
ALDH1L1	-0.0759104975472196	0.405958217754279	0.021188178974715	0.819085222812285
ZXDC	0.23848024981098	0.0186548202662274	0.526291062606859	4.78968221382345e-10
TXNRD3	0.146268491549572	0.107919463694205	0.347250337470892	8.90340695797783e-05
CHCHD6	0.122382140054041	0.179306604734357	0.27177254091791	0.00246070326939036
PLXNA1	0.236917163452249	0.00860366257690615	0.344261142689148	0.00010329550534858
MCM2	0.23143904576842	0.0103195033893032	0.346044612515	9.45499486210231e-05
ABTB1	0.246362436986701	0.0646928005591583	0.0976096967080237	0.284803022634829
MGLL	0.0366220823152343	0.688807184208346	0.0740512034948411	0.419541380514792
SEC61A1	0.192690744416092	0.033470085534115	0.340630413069044	0.000123476859202644
RUVBL1	0.368853754193442	2.90774432159104e-05	0.511383017504368	2.89888916194913e-08
EEFSEC	0.312110953292754	0.000465718221670664	0.217120684097576	0.0214756970096061
RPN1	0.22805799207792	0.011522601201987	0.421996723251801	1.29045435913515e-06
RAB7A	0.497023362867123	5.77294675510717e-09	0.560663022727604	1.8694176589506e-11
ACAD9	0.358480300389637	5.02672079273547e-05	0.458317462673153	1.10558919040497e-07
RAB43	0.0758764271097887	0.406169562271939	0.320044661222154	0.000326119807529909
CNBP	0.12930629382899	0.155753738317484	0.413422354209189	2.21340230615677e-06
COPG1	-0.0977161176815146	0.284275691652875	0.385889497145669	1.13521806343978e-05
H1FX	0.0314886500269457	0.730614337152705	0.0981559303966685	0.282103281442045
IFT122	0.11034602933256	0.226292901873575	0.260794155088819	0.00401584907087449
MBD4	0.406034136302213	3.48208834285625e-06	0.423834477300648	1.14729609595751e-06
PLXND1	0.236407634049654	0.0087518800898793	0.123137820035744	0.176615807047981
TMCC1	0.140689643134305	0.122184531326165	0.475814993157973	3.04491163656581e-08
COL6A5	-0.163716888662189	0.178890323077905	-0.0360790952546868	0.73712186780703
COL6A6	-0.150261004614701	0.0985356192052553	-0.116528548837708	0.219021242644607
PIK3R4	0.310768499126683	0.000494182605675466	0.310059066438478	0.00050986365435143
ATP2C1	0.241393452821826	0.00739389593564553	0.27334781859079	0.0023161329297297
NUDT16	0.0711122659985381	0.436356329446372	0.218347304394686	0.0156866360747814
MRPL3	0.053649692469972	0.557268981278656	0.479202701506087	3.07783410561286e-08
ACPP	0.0625516113087793	0.5406145565624	-0.0325483664774254	0.721914095686485
DNAJC13	0.251893428195784	0.0051278360605993	0.289590579751988	0.00121506083050886
ACAD11	0.0493918614491515	0.603396647199528	0.271758196205921	0.0024620563970999
UBA5	0.297383773739754	0.000879479458079319	0.397692541544039	5.73377207057851e-06
CDV3	0.30590494467883	0.000611252313839755	0.418080052461867	1.65416139018059e-06
TOPBP1	0.523875182777124	5.93572151877371e-10	0.495049282820815	6.77188452255388e-09
TF	-0.123502877252053	0.175326620786636	0.205822566661751	0.0229425504412189
SRPRB	0.193475526065274	0.0327425570883537	0.414665030938239	2.0488017516544e-06
RAB6B	0.180605293666552	0.0614174912322034	0.145365334692001	0.280626405420315
SLCO2A1	-0.137836710897439	0.195130995270997	-0.351671336278119	7.12735464366413e-05
AMOTL2	0.185587775523789	0.04069770403783	0.212074067236118	0.019023977841175
ANAPC13	0.0425007926048836	0.663806034580156	0.218706060106559	0.0155122030171395
CEP63	-0.0438566548955951	0.681481410958173	0.364408428631203	3.97213564008406e-05
KY	0.134796772998316	0.185719948529725	0.128073314724182	0.197309208583384
PPP2R3A	0.341510531563554	0.000118272858017511	0.290192691591278	0.00118547357629083
MSL2	0.285733997392548	0.00205823724058027	0.375971472945934	1.97543637303288e-05
PCCB	-0.0569976763683331	0.532899413126089	0.479517094746066	2.29625234259044e-08
STAG1	0.39574237166334	6.43044251048778e-06	0.354394245987363	6.20439099804883e-05
NCK1	0.309957980862021	0.000512134922276125	0.182878669674219	0.043778719143802
ARMC8	0.442001096487413	3.45421579795505e-07	0.435641457788251	5.30042205496473e-07
MRAS	-0.023806902541885	0.809506954085444	0.248071447011751	0.00586860658984436
FAIM	0.191954750832625	0.0341647471166721	0.481943694869501	1.90501306020161e-08
PIK3CB	0.261748624832871	0.00358780369970539	0.390050097945061	8.94974542274069e-06
MRPS22	0.148401316111864	0.102823228541761	0.715665703125019	1.34853184284554e-06
COPB2	-0.102795344498171	0.259864758199468	0.272468085490551	0.00239589363841673
RBP1	-0.0055809583940203	0.951351580976459	0.152830108062745	0.0928457550118371
NMNAT3	0.0155649572083535	0.86488349717558	0.131094541800242	0.157066606694423
CLSTN2	-0.0484437680721194	0.596193890296843	-0.0561630107727458	0.540627972859475
SLC25A36	-0.0757654143242854	0.493355155660629	0.0983619078013746	0.281089709513807
ZBTB38	0.185550313978005	0.187849982280701	-0.114118704250254	0.210715844736782
RASA2	0.243226011206323	0.00694379964975184	0.167996932365091	0.0643635552911741
RNF7	-0.0939272266527502	0.303452886468317	0.358309103485815	5.07154001210469e-05
ATP1B3	0.353228233808234	6.58503075950851e-05	0.368288847374511	2.9971838129663e-05
TFDP2	0.0369585354543223	0.704134801539455	0.420221556605051	1.59833921596724e-06
GK5	0.351184816159624	0.007394233524676	0.252721698388685	0.00497875784230572
XRN1	0.411765238811436	2.45247685071425e-06	0.128492988517506	0.158393526208556
ATR	0.304871608318931	0.000639198485036448	0.176855459961084	0.0513297591860214
PLS1	-0.0202905925010665	0.824444219460331	-0.0233059404434194	0.798872096400092
TRPC1	0.203318340727782	0.0246962606901493	0.0448515875992336	0.623745442469521
PCOLCE2	0.198336672877821	0.202321124034073	0.125180994636604	0.169489509663086
U2SURP	0.293493495456406	0.00103463538909964	0.397559738226633	5.77885442266273e-06
SLC9A9	-0.15240223272739	0.174384284291014	-0.230151155821023	0.0110987995217521
C3orf58	0.254659650193604	0.00648880774114888	0.170188332513415	0.0609116127419004
PLOD2	0.256782237364302	0.00430245739810181	0.285612158457685	0.00142809584516421
PLSCR1	0.301728970130294	0.000731559172416591	0.233275235369854	0.00971355110529414
CPB1	-0.172046915923289	0.0581039892227969	-0.00443165396803089	0.963693302267892
CPA3	-0.255814485039262	0.00445570928355889	-0.310255336861455	0.000594951659246417
GYG1	0.0659873418738142	0.470209387338236	0.343540256499681	0.00013070883414787
HLTF	0.398035863490292	5.61876087925498e-06	0.316216953333941	0.000459265879056739
HPS3	-0.106461712871074	0.243160729825671	0.212818730532031	0.0277477395554051
CP	-0.0591089984626586	0.517809973285162	0.169702876334813	0.125086786425463
WWTR1	0.20928762779596	0.0206927925163525	0.179820888609044	0.0484253568417816
COMMD2	0.0948930759168609	0.298485554364079	0.395294572199058	6.60133331125518e-06
RNF13	0.32794311654054	0.00232445841434667	0.331611330668285	0.000190562782265306
PFN2	0.158231807201293	0.0817327935331977	0.315658210797453	0.000397613707398228
TSC22D2	0.00977794935099051	0.914874889955079	0.217141293964564	0.0162855690382633
EIF2A	0.507613406804266	2.40970939882002e-09	0.353604100719927	6.46001025405387e-05
SELT	0.244586243266658	0.0903151394157887	0.193514823232604	0.032706481137058
SIAH2	0.0930841527891208	0.307832877533891	0.107393217256121	0.239038242110346
MED12L	0.119679038743386	0.189178077617739	0.0579472922673369	0.572896940153628
MBNL1	0.218087709455086	0.0158139156502553	0.0567687270215272	0.534548795354223
RAP2B	0.381057071622011	1.49030846634837e-05	0.281374999662385	0.00169190804591463
ARHGEF26	0.0362565031741828	0.701739597750037	-0.00929379817683482	0.919413295624931
DHX36	0.633258574241875	5.00717081320161e-15	0.454800889778836	1.42041754539794e-07
MME	-0.11869059570346	0.19288478667597	-0.0878565753937106	0.335908956327703
PLCH1	0.167229681023366	0.065609194670583	0.115134650629739	0.210495379903004
SLC33A1	0.143675399807991	0.114379025474275	0.167904993974347	0.0645117938576072
GMPS	0.590169658443819	8.45074878603609e-13	0.534558037584021	2.26929886891171e-10
SSR3	0.147926409107363	0.103941304682961	0.240509818408291	0.00762001823400046
CCNL1	0.00692889900649659	0.939621789296307	0.417373958393648	1.72931592129754e-06
PTX3	0.213430332992591	0.0182546396341263	0.206690956274208	0.0229286724900267
RSRC1	0.223961862441449	0.0131434063892018	0.476240996993131	2.94812531551894e-08
MLF1	0.128606916788616	0.252527794317441	0.458037008716395	1.12802180846316e-07
GFM1	0.384783084764048	1.20866542471645e-05	0.128607111610623	0.161544772814632
LXN	-0.140585869577856	0.122463033991327	-0.0889390433700068	0.344546266361438
RARRES1	0.0816288912254345	0.371411971315918	0.218379399310066	0.017515519504328
IFT80	-0.130159972495802	0.153018516800958	0.290002938221969	0.00201904289243956
SMC4	0.432101327687035	6.70191619385079e-07	0.436154021806564	5.12226954917863e-07
KPNA4	0.503725092065578	3.33261250826252e-09	0.40779807428196	3.12812351169455e-06
NMD3	0.241611369863898	0.00733905279509383	0.068173745722219	0.45559464434463
BCHE	-0.103491729840262	0.256633148889339	-0.233889942743791	0.0104635982276889
ZBBX	-0.0540596484876224	0.597024951192354	0.173850201842237	0.107310166761008
PDCD10	0.261697210597165	0.00359461968574578	0.434061155259823	5.8875670190045e-07
SERPINI1	-0.047960580624671	0.612346241499677	-0.141880875031604	0.119022465682117
GOLIM4	0.100858611299008	0.268998075116468	-0.0764124048636824	0.402852325170646
SEC62	0.111528083824354	0.221327429837	0.143155103478571	0.115710590262482
PHC3	-0.00640314680268406	0.94419549069291	0.132165339522787	0.148436707750603
PRKCI	0.482923446611508	1.76589857007138e-08	0.526628817534134	4.64753829382618e-10
RPL22L1	-0.0593763685989146	0.5159147940287	0.34980774468215	7.83131677909801e-05
EIF5A2	0.0922168283957525	0.326986103316176	0.0781416342333628	0.392259744372014
PLD1	0.146875330657341	0.134880642187934	0.177050376177025	0.0510695536593703
